snapshot_id,client_id,snapshot_date,aum_value,target_allocation_equity,target_allocation_bonds,target_allocation_cash,actual_allocation_equity,actual_allocation_bonds,actual_allocation_cash,drift_pct,goal_progress_pct,ytd_return,benchmark_return,risk_score
PS0204,C0012,2025-05-10,928999.37,0.9,0.08,0.02,0.871,0.109,0.02,2.9,50.9,-0.0072,0.0007,10
PS0205,C0012,2025-06-09,946143.05,0.9,0.08,0.02,0.903,0.077,0.02,0.3,59.4,0.112,0.0051,10
PS0206,C0012,2025-07-09,947642.12,0.9,0.08,0.02,0.854,0.126,0.02,4.6,51.5,0.2089,-0.0191,10
PS0207,C0012,2025-08-08,995089.38,0.9,0.08,0.02,0.83,0.15,0.02,7.0,55.9,-0.0402,0.0436,10
PS0208,C0012,2025-09-07,1044051.03,0.9,0.08,0.02,0.941,0.039,0.02,4.1,77.3,0.0868,-0.0297,10
PS0209,C0012,2025-10-07,1000477.52,0.9,0.08,0.02,0.855,0.125,0.02,4.5,75.8,0.0457,0.0161,10
PS0210,C0012,2025-11-06,1005193.47,0.9,0.08,0.02,0.883,0.097,0.02,1.7,71.5,0.156,0.0516,10
PS0211,C0012,2025-12-06,981379.0,0.9,0.08,0.02,0.946,0.034,0.02,4.6,77.7,0.0649,0.0006,10
PS0212,C0012,2026-01-05,1095783.21,0.9,0.08,0.02,0.895,0.085,0.02,0.5,67.8,0.0784,0.0094,10
PS0213,C0012,2026-02-04,1118465.81,0.9,0.08,0.02,0.876,0.104,0.02,2.4,80.8,0.1285,-0.0483,10
PS0214,C0012,2026-03-06,1105757.78,0.9,0.08,0.02,0.865,0.115,0.02,3.5,78.6,0.1448,-0.0137,10
PS0215,C0012,2026-04-05,1042034.95,0.9,0.08,0.02,0.914,0.066,0.02,1.4,77.6,-0.0213,0.0023,10
PS0216,C0012,2026-05-05,992729.29,0.9,0.08,0.02,1,0,0,10.2,72.9,-0.0259,-0.0267,10
PS0217,C0013,2024-12-11,4830558.4,0.55,0.35,0.1,0.578,0.322,0.1,2.8,48.9,0.1646,0.0083,5.6
PS0218,C0013,2025-01-10,4696959.98,0.55,0.35,0.1,0.609,0.291,0.1,5.9,43.9,0.1843,-0.0069,5.6
PS0219,C0013,2025-02-09,4771573.34,0.55,0.35,0.1,0.639,0.261,0.1,8.9,55.0,0.0613,0.036,5.6
PS0220,C0013,2025-03-11,4889773.6,0.55,0.35,0.1,0.532,0.368,0.1,1.8,55.0,0.1158,-0.0287,5.6
PS0221,C0013,2025-04-10,4871400.77,0.55,0.35,0.1,0.472,0.428,0.1,7.8,50.8,0.1659,-0.0027,5.6
PS0222,C0013,2025-05-10,4685642.2,0.55,0.35,0.1,0.564,0.336,0.1,1.4,64.3,0.2284,0.0489,5.6
PS0223,C0013,2025-06-09,4574636.43,0.55,0.35,0.1,0.598,0.302,0.1,4.8,63.5,0.1152,-0.0175,5.6
PS0224,C0013,2025-07-09,4585778.8,0.55,0.35,0.1,0.563,0.337,0.1,1.3,56.1,0.0253,0.0165,5.6
PS0225,C0013,2025-08-08,4569168.45,0.55,0.35,0.1,0.473,0.427,0.1,7.7,67.5,0.0488,0.0227,5.6
PS0226,C0013,2025-09-07,4523406.95,0.55,0.35,0.1,0.581,0.319,0.1,3.1,73.0,0.0492,0.0013,5.6
PS0227,C0013,2025-10-07,4667337.43,0.55,0.35,0.1,0.639,0.261,0.1,8.9,68.7,0.1791,-0.0077,5.6
PS0228,C0013,2025-11-06,4838158.94,0.55,0.35,0.1,0.498,0.402,0.1,5.2,76.1,0.0219,-0.0291,5.6
PS0229,C0013,2025-12-06,4598020.7,0.55,0.35,0.1,0.489,0.411,0.1,6.1,70.7,-0.0583,0.0116,5.6
PS0230,C0013,2026-01-05,4660115.63,0.55,0.35,0.1,0.565,0.335,0.1,1.5,78.4,0.1327,-0.0039,5.6
PS0231,C0013,2026-02-04,4886271.09,0.55,0.35,0.1,0.505,0.395,0.1,4.5,70.8,0.0831,-0.0077,5.6
PS0232,C0013,2026-03-06,4987191.29,0.55,0.35,0.1,0.547,0.353,0.1,0.3,66.9,0.0727,-0.0117,5.6
PS0233,C0013,2026-04-05,4906396.92,0.55,0.35,0.1,0.529,0.371,0.1,2.1,83.9,0.0993,0.0223,5.6
PS0234,C0013,2026-05-05,4592736.75,0.55,0.35,0.1,0.628,0.272,0.1,7.8,77.2,0.0862,0.0269,5.6
PS0235,C0014,2024-12-11,2528897.62,0.55,0.35,0.1,0.514,0.386,0.1,3.6,51.0,0.0538,0.0322,6.0
PS0236,C0014,2025-01-10,2515863.67,0.55,0.35,0.1,0.581,0.319,0.1,3.1,48.2,-0.0264,0.0165,6.0
PS0237,C0014,2025-02-09,2491502.84,0.55,0.35,0.1,0.439,0.461,0.1,11.1,59.7,0.0356,0.0078,6.0
PS0238,C0014,2025-03-11,2492725.61,0.55,0.35,0.1,0.588,0.312,0.1,3.8,50.1,0.0152,0.0079,6.0
PS0239,C0014,2025-04-10,2407058.11,0.55,0.35,0.1,0.61,0.29,0.1,6.0,47.2,0.0604,0.0009,6.0
PS0240,C0014,2025-05-10,2419992.24,0.55,0.35,0.1,0.461,0.439,0.1,8.9,53.8,0.1616,-0.0069,6.0
PS0241,C0014,2025-06-09,2329159.92,0.55,0.35,0.1,0.497,0.403,0.1,5.3,57.2,-0.0308,0.0143,6.0
PS0242,C0014,2025-07-09,2421217.07,0.55,0.35,0.1,0.604,0.296,0.1,5.4,59.2,0.0094,-0.0021,6.0
PS0243,C0014,2025-08-08,2473579.93,0.55,0.35,0.1,0.528,0.372,0.1,2.2,59.8,0.0428,0.0146,6.0
PS0244,C0014,2025-09-07,2376316.31,0.55,0.35,0.1,0.507,0.393,0.1,4.3,60.0,0.0188,0.0043,6.0
PS0245,C0014,2025-10-07,2300332.31,0.55,0.35,0.1,0.635,0.265,0.1,8.5,67.2,-0.0794,-0.0003,6.0
PS0246,C0014,2025-11-06,2228642.98,0.55,0.35,0.1,0.543,0.357,0.1,0.7,66.5,0.0227,0.0101,6.0
PS0247,C0014,2025-12-06,2342670.18,0.55,0.35,0.1,0.513,0.387,0.1,3.7,65.2,0.1602,0.0005,6.0
PS0248,C0014,2026-01-05,2348230.04,0.55,0.35,0.1,0.529,0.371,0.1,2.1,69.5,0.0057,0.0265,6.0
PS0249,C0014,2026-02-04,2340760.23,0.55,0.35,0.1,0.532,0.368,0.1,1.8,69.4,-0.0356,0.0121,6.0
PS0250,C0014,2026-03-06,2314576.6,0.55,0.35,0.1,0.564,0.336,0.1,1.4,63.8,0.0505,-0.0292,6.0
PS0251,C0014,2026-04-05,2433616.39,0.55,0.35,0.1,0.51,0.39,0.1,4.0,86.2,0.0101,-0.0243,6.0
PS0252,C0014,2026-05-05,2419986.29,0.55,0.35,0.1,0.624,0.276,0.1,7.4,78.8,-0.0773,0.0363,6.0
PS0253,C0015,2024-12-11,482549.58,0.75,0.2,0.05,0.758,0.192,0.05,0.8,49.1,0.1053,0.016,7.5
PS0254,C0015,2025-01-10,468163.77,0.75,0.2,0.05,0.748,0.202,0.05,0.2,47.4,0.0094,-0.0043,7.5
PS0255,C0015,2025-02-09,484049.03,0.75,0.2,0.05,0.726,0.224,0.05,2.4,57.1,0.1466,-0.0267,7.5
PS0256,C0015,2025-03-11,488484.08,0.75,0.2,0.05,0.673,0.277,0.05,7.7,47.8,0.0931,0.0215,7.5
PS0257,C0015,2025-04-10,440231.82,0.75,0.2,0.05,0.822,0.128,0.05,7.2,56.5,0.0291,-0.0294,7.5
PS0258,C0015,2025-05-10,428559.44,0.75,0.2,0.05,0.824,0.126,0.05,7.4,56.4,0.1711,-0.0322,7.5
PS0259,C0015,2025-06-09,433414.97,0.75,0.2,0.05,0.672,0.278,0.05,7.8,51.1,-0.0557,0.023,7.5
PS0260,C0015,2025-07-09,444827.18,0.75,0.2,0.05,0.786,0.164,0.05,3.6,67.9,-0.1008,-0.0106,7.5
PS0261,C0015,2025-08-08,461698.63,0.75,0.2,0.05,0.72,0.23,0.05,3.0,60.5,0.1621,0.0192,7.5
PS0262,C0015,2025-09-07,472666.71,0.75,0.2,0.05,0.785,0.165,0.05,3.5,57.9,0.225,-0.0315,7.5
PS0263,C0015,2025-10-07,481176.23,0.75,0.2,0.05,0.78,0.17,0.05,3.0,59.7,0.0544,0.045,7.5
PS0264,C0015,2025-11-06,491243.27,0.75,0.2,0.05,0.696,0.254,0.05,5.4,60.9,0.0367,0.0403,7.5
PS0265,C0015,2025-12-06,501763.74,0.75,0.2,0.05,0.656,0.294,0.05,9.4,68.4,0.005,-0.0062,7.5
PS0266,C0015,2026-01-05,485114.77,0.75,0.2,0.05,0.763,0.187,0.05,1.3,70.3,0.0404,0.0075,7.5
PS0267,C0015,2026-02-04,481062.56,0.75,0.2,0.05,0.792,0.158,0.05,4.2,65.5,-0.0072,0.0073,7.5
PS0268,C0015,2026-03-06,456236.36,0.75,0.2,0.05,0.673,0.277,0.05,7.7,67.8,-0.0022,-0.0089,7.5
PS0269,C0015,2026-04-05,443181.37,0.75,0.2,0.05,0.785,0.165,0.05,3.5,63.7,-0.074,0.0155,7.5
PS0270,C0015,2026-05-05,458574.4,0.75,0.2,0.05,0.66,0.29,0.05,9.0,71.0,0.1151,0.021,7.5
PS0271,C0016,2024-12-11,209750.84,0.75,0.2,0.05,0.746,0.204,0.05,0.4,46.5,0.0586,-0.0197,3.8
PS0272,C0016,2025-01-10,227354.94,0.75,0.2,0.05,0.741,0.209,0.05,0.9,49.2,-0.1069,-0.0075,3.8
PS0273,C0016,2025-02-09,236395.82,0.75,0.2,0.05,0.755,0.195,0.05,0.5,48.1,0.05,0.0083,3.8
PS0274,C0016,2025-03-11,251523.37,0.75,0.2,0.05,0.769,0.181,0.05,1.9,52.9,0.0128,-0.0087,3.8
PS0275,C0016,2025-04-10,241175.12,0.75,0.2,0.05,0.73,0.22,0.05,2.0,61.3,0.0404,0.045,3.8
PS0276,C0016,2025-05-10,242507.35,0.75,0.2,0.05,0.905,0.045,0.05,15.5,59.5,0.1263,0.0025,3.8
PS0277,C0016,2025-06-09,257063.39,0.75,0.2,0.05,0.74,0.21,0.05,1.0,55.7,0.0267,-0.0111,3.8
PS0278,C0016,2025-07-09,259788.58,0.75,0.2,0.05,0.69,0.26,0.05,6.0,56.6,0.1621,0.0038,3.8
PS0279,C0016,2025-08-08,273317.99,0.75,0.2,0.05,0.756,0.194,0.05,0.6,55.4,-0.0496,-0.0296,3.8
PS0280,C0016,2025-09-07,251632.63,0.75,0.2,0.05,0.866,0.084,0.05,11.6,65.3,0.0548,-0.0145,3.8
PS0281,C0016,2025-10-07,258559.3,0.75,0.2,0.05,0.757,0.193,0.05,0.7,62.6,0.0348,0.0128,3.8
PS0282,C0016,2025-11-06,259556.78,0.75,0.2,0.05,0.685,0.265,0.05,6.5,75.4,-0.0959,0.0228,3.8
PS0283,C0016,2025-12-06,244743.95,0.75,0.2,0.05,0.798,0.152,0.05,4.8,69.4,0.1658,0.0271,3.8
PS0284,C0016,2026-01-05,234991.16,0.75,0.2,0.05,0.84,0.11,0.05,9.0,74.8,-0.0321,-0.03,3.8
PS0285,C0016,2026-02-04,238117.39,0.75,0.2,0.05,0.728,0.222,0.05,2.2,67.7,0.0238,0.0161,3.8
PS0286,C0016,2026-03-06,254891.66,0.75,0.2,0.05,0.691,0.259,0.05,5.9,67.0,0.0063,-0.0212,3.8
PS0287,C0016,2026-04-05,260076.02,0.75,0.2,0.05,0.803,0.147,0.05,5.3,75.8,-0.1751,0.0168,3.8
PS0288,C0016,2026-05-05,254513.78,0.75,0.2,0.05,0.624,0.326,0.05,12.6,70.2,-0.0136,0.0221,3.8
PS0289,C0017,2024-12-11,895735.9,0.3,0.5,0.2,0.146,0.654,0.2,15.4,45.9,0.1718,0.0072,1.0
PS0290,C0017,2025-01-10,881507.81,0.3,0.5,0.2,0.319,0.481,0.2,1.9,52.1,0.0958,-0.0114,1.0
PS0291,C0017,2025-02-09,885608.11,0.3,0.5,0.2,0.325,0.475,0.2,2.5,48.2,0.1335,0.0155,1.0
PS0292,C0017,2025-03-11,854049.58,0.3,0.5,0.2,0.321,0.479,0.2,2.1,50.9,0.1258,-0.0094,1.0
PS0293,C0017,2025-04-10,813081.11,0.3,0.5,0.2,0.373,0.427,0.2,7.3,55.6,0.0196,-0.0293,1.0
PS0294,C0017,2025-05-10,853032.05,0.3,0.5,0.2,0.269,0.531,0.2,3.1,57.6,-0.0355,-0.0223,1.0
PS0295,C0017,2025-06-09,801819.31,0.3,0.5,0.2,0.342,0.458,0.2,4.2,64.8,0.0693,0.0286,1.0
PS0296,C0017,2025-07-09,838507.63,0.3,0.5,0.2,0.238,0.562,0.2,6.2,53.5,0.0138,0.0415,1.0
PS0297,C0017,2025-08-08,797701.38,0.3,0.5,0.2,0.336,0.464,0.2,3.6,70.2,0.0662,-0.0263,1.0
PS0298,C0017,2025-09-07,814411.06,0.3,0.5,0.2,0.327,0.473,0.2,2.7,64.9,-0.0169,0.0354,1.0
PS0299,C0017,2025-10-07,863192.89,0.3,0.5,0.2,0.231,0.569,0.2,6.9,64.0,0.0472,-0.0112,1.0
PS0300,C0017,2025-11-06,881675.11,0.3,0.5,0.2,0.223,0.577,0.2,7.7,62.8,0.2371,-0.0262,1.0
PS0301,C0017,2025-12-06,911261.75,0.3,0.5,0.2,0.258,0.542,0.2,4.2,63.3,0.0422,0.0283,1.0
PS0302,C0017,2026-01-05,964081.21,0.3,0.5,0.2,0.319,0.481,0.2,1.9,70.1,0.0618,0.094,1.0
PS0303,C0017,2026-02-04,942942.64,0.3,0.5,0.2,0.392,0.408,0.2,9.2,68.5,0.03,0.0037,1.0
PS0304,C0017,2026-03-06,920728.26,0.3,0.5,0.2,0.287,0.513,0.2,1.3,77.5,-0.1183,0.005,1.0
PS0305,C0017,2026-04-05,872811.69,0.3,0.5,0.2,0.315,0.485,0.2,1.5,76.1,0.05,0.0083,1.0
PS0306,C0017,2026-05-05,944250.66,0.3,0.5,0.2,0.299,0.501,0.2,0.1,69.7,0.0629,0.0237,1.0
PS0307,C0018,2024-12-11,245087.45,0.3,0.5,0.2,0.227,0.573,0.2,7.3,52.6,-0.0799,-0.0034,3.2
PS0308,C0018,2025-01-10,237917.85,0.3,0.5,0.2,0.319,0.481,0.2,1.9,55.7,-0.068,-0.007,3.2
PS0309,C0018,2025-02-09,252893.42,0.3,0.5,0.2,0.298,0.502,0.2,0.2,56.5,0.0905,-0.0197,3.2
PS0310,C0018,2025-03-11,254054.89,0.3,0.5,0.2,0.361,0.439,0.2,6.1,56.3,0.1417,0.0161,3.2
PS0311,C0018,2025-04-10,252475.0,0.3,0.5,0.2,0.263,0.537,0.2,3.7,44.9,0.0978,-0.0024,3.2
PS0312,C0018,2025-05-10,269118.09,0.3,0.5,0.2,0.21,0.59,0.2,9.0,61.0,0.0552,-0.0029,3.2
PS0313,C0018,2025-06-09,282249.54,0.3,0.5,0.2,0.271,0.529,0.2,2.9,56.1,0.2508,0.025,3.2
PS0314,C0018,2025-07-09,290062.99,0.3,0.5,0.2,0.267,0.533,0.2,3.3,60.9,0.0511,-0.0361,3.2
PS0315,C0018,2025-08-08,294638.82,0.3,0.5,0.2,0.233,0.567,0.2,6.7,62.9,0.0714,0.0135,3.2
PS0316,C0018,2025-09-07,287967.89,0.3,0.5,0.2,0.237,0.563,0.2,6.3,64.6,0.2663,-0.0184,3.2
PS0317,C0018,2025-10-07,298826.42,0.3,0.5,0.2,0.301,0.499,0.2,0.1,53.3,0.0273,-0.0019,3.2
PS0318,C0018,2025-11-06,300723.49,0.3,0.5,0.2,0.369,0.431,0.2,6.9,62.9,0.104,-0.0222,3.2
PS0319,C0018,2025-12-06,292574.7,0.3,0.5,0.2,0.228,0.572,0.2,7.2,67.0,-0.0526,0.0037,3.2
PS0320,C0018,2026-01-05,284905.04,0.3,0.5,0.2,0.183,0.617,0.2,11.7,65.9,0.0726,0.0156,3.2
PS0321,C0018,2026-02-04,273557.65,0.3,0.5,0.2,0.299,0.501,0.2,0.1,74.9,0.1336,0.0155,3.2
PS0322,C0018,2026-03-06,279894.04,0.3,0.5,0.2,0.256,0.544,0.2,4.4,66.9,0.0671,-0.0133,3.2
PS0323,C0018,2026-04-05,282324.81,0.3,0.5,0.2,0.316,0.484,0.2,1.6,72.4,-0.0412,0.0036,3.2
PS0324,C0018,2026-05-05,274887.57,0.3,0.5,0.2,0.32,0.48,0.2,2.0,78.0,-0.1193,0.0325,3.2
PS0325,C0019,2024-12-11,888867.71,0.55,0.35,0.1,0.483,0.417,0.1,6.7,47.7,-0.02,0.0289,3.9
PS0326,C0019,2025-01-10,864697.72,0.55,0.35,0.1,0.652,0.248,0.1,10.2,53.8,0.0919,-0.0246,3.9
PS0327,C0019,2025-02-09,845673.2,0.55,0.35,0.1,0.571,0.329,0.1,2.1,53.3,0.0235,0.026,3.9
PS0328,C0019,2025-03-11,866953.43,0.55,0.35,0.1,0.522,0.378,0.1,2.8,50.6,0.0346,-0.0092,3.9
PS0329,C0019,2025-04-10,907422.61,0.55,0.35,0.1,0.594,0.306,0.1,4.4,54.2,0.0446,0.0175,3.9
PS0330,C0019,2025-05-10,877732.53,0.55,0.35,0.1,0.651,0.249,0.1,10.1,60.7,0.0487,0.0108,3.9
PS0331,C0019,2025-06-09,955037.69,0.55,0.35,0.1,0.462,0.438,0.1,8.8,54.4,0.0273,0.0194,3.9
PS0332,C0019,2025-07-09,976546.12,0.55,0.35,0.1,0.522,0.378,0.1,2.8,56.2,-0.0038,0.0473,3.9
PS0333,C0019,2025-08-08,956382.35,0.55,0.35,0.1,0.544,0.356,0.1,0.6,61.1,0.1017,0.0048,3.9
PS0334,C0019,2025-09-07,982589.32,0.55,0.35,0.1,0.464,0.436,0.1,8.6,68.8,0.0059,-0.0345,3.9
PS0335,C0019,2025-10-07,966925.88,0.55,0.35,0.1,0.581,0.319,0.1,3.1,70.0,0.0798,-0.0383,3.9
PS0336,C0019,2025-11-06,1010397.47,0.55,0.35,0.1,0.543,0.357,0.1,0.7,66.6,0.1615,-0.0123,3.9
PS0337,C0019,2025-12-06,1021299.58,0.55,0.35,0.1,0.596,0.304,0.1,4.6,63.3,0.1592,-0.0307,3.9
PS0338,C0019,2026-01-05,987962.04,0.55,0.35,0.1,0.509,0.391,0.1,4.1,65.1,0.0536,0.0031,3.9
PS0339,C0019,2026-02-04,998344.29,0.55,0.35,0.1,0.535,0.365,0.1,1.5,69.8,0.0419,0.0284,3.9
PS0340,C0019,2026-03-06,1056578.17,0.55,0.35,0.1,0.523,0.377,0.1,2.7,76.3,0.1466,0.0795,3.9
PS0341,C0019,2026-04-05,1044064.74,0.55,0.35,0.1,0.552,0.348,0.1,0.2,72.8,0.1408,0.0079,3.9
PS0342,C0019,2026-05-05,1053040.83,0.55,0.35,0.1,0.588,0.312,0.1,3.8,73.2,0.0805,-0.0179,3.9
PS0343,C0020,2024-12-11,798073.64,0.75,0.2,0.05,0.742,0.208,0.05,0.8,50.6,-0.0076,-0.0309,5.8
PS0344,C0020,2025-01-10,790203.87,0.75,0.2,0.05,0.736,0.214,0.05,1.4,48.3,0.0742,-0.0357,5.8
PS0345,C0020,2025-02-09,779953.91,0.75,0.2,0.05,0.766,0.184,0.05,1.6,44.3,0.0351,0.0401,5.8
PS0346,C0020,2025-03-11,743715.59,0.75,0.2,0.05,0.719,0.231,0.05,3.1,47.7,-0.1444,-0.0051,5.8
PS0347,C0020,2025-04-10,728668.35,0.75,0.2,0.05,0.845,0.105,0.05,9.5,56.3,0.0022,-0.0372,5.8
PS0348,C0020,2025-05-10,705377.61,0.75,0.2,0.05,0.676,0.274,0.05,7.4,53.3,-0.0068,-0.0111,5.8
PS0349,C0020,2025-06-09,716229.08,0.75,0.2,0.05,0.708,0.242,0.05,4.2,55.7,0.0425,-0.0623,5.8
PS0350,C0020,2025-07-09,694375.16,0.75,0.2,0.05,0.837,0.113,0.05,8.7,56.1,0.1,0.0231,5.8
PS0351,C0020,2025-08-08,736965.64,0.75,0.2,0.05,0.801,0.149,0.05,5.1,61.1,-0.0769,-0.0092,5.8
PS0352,C0020,2025-09-07,749105.42,0.75,0.2,0.05,0.716,0.234,0.05,3.4,64.5,0.1575,0.0219,5.8
PS0353,C0020,2025-10-07,712204.0,0.75,0.2,0.05,0.877,0.073,0.05,12.7,73.9,0.034,0.0215,5.8
PS0354,C0020,2025-11-06,731227.71,0.75,0.2,0.05,0.723,0.227,0.05,2.7,64.1,-0.0408,0.0196,5.8
PS0355,C0020,2025-12-06,707981.21,0.75,0.2,0.05,0.735,0.215,0.05,1.5,67.8,0.0167,-0.022,5.8
PS0356,C0020,2026-01-05,738046.15,0.75,0.2,0.05,0.759,0.191,0.05,0.9,66.9,0.077,-0.0207,5.8
PS0357,C0020,2026-02-04,736419.23,0.75,0.2,0.05,0.741,0.209,0.05,0.9,69.7,-0.0211,0.0088,5.8
PS0358,C0020,2026-03-06,771241.45,0.75,0.2,0.05,0.719,0.231,0.05,3.1,74.3,-0.0723,0.0055,5.8
PS0359,C0020,2026-04-05,751844.94,0.75,0.2,0.05,0.746,0.204,0.05,0.4,74.2,-0.0615,0.0093,5.8
PS0360,C0020,2026-05-05,753880.89,0.75,0.2,0.05,0.757,0.193,0.05,0.7,78.8,0.1652,0.0151,5.8
PS0361,C0021,2024-12-11,168905.9,0.9,0.08,0.02,0.953,0.027,0.02,5.3,46.1,0.1535,0.01,8.5
PS0362,C0021,2025-01-10,167681.58,0.9,0.08,0.02,0.852,0.128,0.02,4.8,54.2,0.1146,-0.037,8.5
PS0363,C0021,2025-02-09,168449.17,0.9,0.08,0.02,0.918,0.062,0.02,1.8,46.1,0.0095,0.0026,8.5
PS0364,C0021,2025-03-11,170460.19,0.9,0.08,0.02,0.896,0.084,0.02,0.4,56.0,0.0693,-0.0549,8.5
PS0365,C0021,2025-04-10,174496.7,0.9,0.08,0.02,0.906,0.074,0.02,0.6,49.4,0.0439,0.0073,8.5
PS0366,C0021,2025-05-10,172472.93,0.9,0.08,0.02,0.956,0.024,0.02,5.6,63.6,0.1134,-0.0402,8.5
PS0367,C0021,2025-06-09,161919.29,0.9,0.08,0.02,0.973,0.007,0.02,7.3,62.8,0.0308,-0.0209,8.5
PS0368,C0021,2025-07-09,161918.42,0.9,0.08,0.02,0.915,0.065,0.02,1.5,63.5,0.0051,-0.0012,8.5
PS0369,C0021,2025-08-08,162412.16,0.9,0.08,0.02,0.951,0.029,0.02,5.1,56.9,0.0429,0.0011,8.5
PS0370,C0021,2025-09-07,168585.37,0.9,0.08,0.02,0.955,0.025,0.02,5.5,67.9,0.02,-0.0118,8.5
PS0371,C0021,2025-10-07,166445.56,0.9,0.08,0.02,0.897,0.083,0.02,0.3,70.4,0.0443,-0.0438,8.5
PS0372,C0021,2025-11-06,163357.98,0.9,0.08,0.02,0.958,0.022,0.02,5.8,69.6,0.0276,-0.0046,8.5
PS0373,C0021,2025-12-06,161075.29,0.9,0.08,0.02,0.91,0.07,0.02,1.0,72.1,0.1019,-0.0105,8.5
PS0374,C0021,2026-01-05,158976.88,0.9,0.08,0.02,0.964,0.016,0.02,6.4,63.4,0.0645,0.0092,8.5
PS0375,C0021,2026-02-04,165004.82,0.9,0.08,0.02,0.921,0.059,0.02,2.1,62.6,0.0473,0.041,8.5
PS0376,C0021,2026-03-06,171510.39,0.9,0.08,0.02,0.84,0.14,0.02,6.0,69.4,0.0901,-0.0285,8.5
PS0377,C0021,2026-04-05,166102.33,0.9,0.08,0.02,0.906,0.074,0.02,0.6,70.2,-0.1082,-0.0281,8.5
PS0378,C0021,2026-05-05,162670.73,0.9,0.08,0.02,0.886,0.094,0.02,1.4,72.5,0.0563,-0.0036,8.5
PS0379,C0022,2024-12-11,707692.87,0.75,0.2,0.05,0.728,0.222,0.05,2.2,45.5,0.155,0.0154,4.8
PS0380,C0022,2025-01-10,727981.1,0.75,0.2,0.05,0.736,0.214,0.05,1.4,57.1,-0.1211,-0.0074,4.8
PS0381,C0022,2025-02-09,732262.83,0.75,0.2,0.05,0.799,0.151,0.05,4.9,56.1,0.0576,0.0097,4.8
PS0382,C0022,2025-03-11,756850.43,0.75,0.2,0.05,0.691,0.259,0.05,5.9,48.5,-0.0176,-0.0177,4.8
PS0383,C0022,2025-04-10,753665.54,0.75,0.2,0.05,0.713,0.237,0.05,3.7,58.3,0.1258,-0.0058,4.8
PS0384,C0022,2025-05-10,774359.74,0.75,0.2,0.05,0.803,0.147,0.05,5.3,60.1,0.1163,-0.0065,4.8
PS0385,C0022,2025-06-09,785684.56,0.75,0.2,0.05,0.692,0.258,0.05,5.8,62.4,0.1304,0.0493,4.8
PS0386,C0022,2025-07-09,805465.98,0.75,0.2,0.05,0.61,0.34,0.05,14.0,68.5,-0.007,-0.0333,4.8
PS0387,C0022,2025-08-08,758795.78,0.75,0.2,0.05,0.807,0.143,0.05,5.7,62.3,-0.0236,-0.0215,4.8
PS0388,C0022,2025-09-07,741751.09,0.75,0.2,0.05,0.706,0.244,0.05,4.4,69.5,-0.0111,0.0242,4.8
PS0389,C0022,2025-10-07,758753.89,0.75,0.2,0.05,0.889,0.061,0.05,13.9,65.3,0.0937,-0.0045,4.8
PS0390,C0022,2025-11-06,809302.41,0.75,0.2,0.05,0.707,0.243,0.05,4.3,70.8,-0.0634,-0.0454,4.8
PS0391,C0022,2025-12-06,833599.89,0.75,0.2,0.05,0.692,0.258,0.05,5.8,76.4,0.0627,-0.0189,4.8
PS0392,C0022,2026-01-05,817016.9,0.75,0.2,0.05,0.729,0.221,0.05,2.1,67.1,-0.0308,-0.0177,4.8
PS0393,C0022,2026-02-04,793242.38,0.75,0.2,0.05,0.725,0.225,0.05,2.5,63.1,0.0446,-0.0188,4.8
PS0394,C0022,2026-03-06,833565.5,0.75,0.2,0.05,0.796,0.154,0.05,4.6,78.4,-0.1045,0.0182,4.8
PS0395,C0022,2026-04-05,804631.93,0.75,0.2,0.05,0.748,0.202,0.05,0.2,79.9,0.1269,0.0305,4.8
PS0396,C0022,2026-05-05,828467.91,0.75,0.2,0.05,0.649,0.301,0.05,10.1,75.6,0.1348,-0.0018,4.8
PS0397,C0023,2024-12-11,80951.19,0.55,0.35,0.1,0.461,0.439,0.1,8.9,44.5,0.1989,0.0057,6.1
PS0398,C0023,2025-01-10,80605.4,0.55,0.35,0.1,0.462,0.438,0.1,8.8,42.6,0.1149,0.0066,6.1
PS0399,C0023,2025-02-09,80944.61,0.55,0.35,0.1,0.594,0.306,0.1,4.4,59.7,0.0159,0.0213,6.1
PS0400,C0023,2025-03-11,80246.64,0.55,0.35,0.1,0.599,0.301,0.1,4.9,51.9,0.0394,0.0425,6.1
PS0401,C0023,2025-04-10,79201.28,0.55,0.35,0.1,0.53,0.37,0.1,2.0,53.0,0.2029,-0.0137,6.1
PS0402,C0023,2025-05-10,78991.02,0.55,0.35,0.1,0.568,0.332,0.1,1.8,53.4,0.0209,0.0507,6.1
PS0403,C0023,2025-06-09,77075.35,0.55,0.35,0.1,0.479,0.421,0.1,7.1,52.8,0.0142,0.0253,6.1
PS0404,C0023,2025-07-09,80150.21,0.55,0.35,0.1,0.591,0.309,0.1,4.1,56.5,0.0508,0.0454,6.1
PS0405,C0023,2025-08-08,76194.55,0.55,0.35,0.1,0.529,0.371,0.1,2.1,56.9,0.1267,0.0159,6.1
PS0406,C0023,2025-09-07,76841.17,0.55,0.35,0.1,0.565,0.335,0.1,1.5,61.6,0.009,-0.0066,6.1
PS0407,C0023,2025-10-07,77068.39,0.55,0.35,0.1,0.543,0.357,0.1,0.7,62.2,0.0878,0.0208,6.1
PS0408,C0023,2025-11-06,79091.88,0.55,0.35,0.1,0.499,0.401,0.1,5.1,58.9,0.0967,-0.0198,6.1
